it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,RTO,Engine Displacement,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,city,Features Count
0,SUV,55330.0,Manual,1,Jeep,Jeep Compass,2017,5930,2.0 Limited 4X4,1170000.0,2017,Comprehensive,Diesel,5.0,WB02,1956.0,14.0,12.0,16.0,25.0,8.0,16.3,170.0,350.0,White,2.0-Litre 4-Cyl Multijet II Engine,4.0,4.0,DOHC,CRDI,Yes,No,4395.0,1818.0,1640.0,2636.0,1458.0,1459.0,1641.0,6.0,All-Wheel Drive,Power,5.5,Disc,Disc,186.69,10.03,"Radial, Tubeless",5.0,408.0,17.0,17.0,kolkata,9
0,Sedan,32152.0,Manual,1,Maruti,Maruti Swift Dzire,2015,10246,ZXI,384000.0,2016,Comprehensive,Petrol,5.0,WB06,1197.0,19.0,12.0,11.0,24.0,10.0,22.41,88.5,113.0,Others,DDiS Diesel Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1458.0,1459.0,897.5,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,15.0,15.0,kolkata,9
0,Hatchback,66906.0,Manual,2,Hyundai,Hyundai Grand i10,2014,1552,Magna,292000.0,2014,Third Party,Petrol,5.0,WB24,1197.0,11.0,8.0,6.0,16.0,7.0,18.9,82.0,114.0,Silver,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,935.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,kolkata,8
0,SUV,56000.0,Manual,1,Hyundai,Hyundai Creta,2016,1445,1.6 CRDi SX Option,700000.0,2016,Third Party,Diesel,5.0,WB02,1582.0,23.0,11.0,16.0,28.0,8.0,19.67,126.2,259.9,White,U2 CRDI VGT Engine,4.0,4.0,DOHC,CRDi,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1300.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,kolkata,9
0,Hatchback,23055.0,Manual,1,Volkswagen,Volkswagen Polo,2020,7745,1.0 TSI Highline Plus,647000.0,2020,Third Party,Petrol,5.0,WB02,999.0,18.0,13.0,15.0,27.0,10.0,18.24,108.62,175.0,Red,1.0L TSI Petrol,3.0,4.0,DOHC,TFSI,Yes,No,3971.0,1682.0,1469.0,2470.0,1457.0,1500.0,1072.0,6.0,Front-Wheel Drive,Electric,4.9,Disc,Drum,165.0,14.2,"Tubeless, Radial",5.0,280.0,16.0,16.0,kolkata,9
0,SUV,68132.0,Manual,1,Renault,Renault Captur,2018,6101,1.5 Diesel RXT Mono,686000.0,2019,Comprehensive,Diesel,5.0,WB02,1461.0,26.0,13.0,14.0,27.0,8.0,20.37,108.45,240.0,Red,K9K dCi Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4329.0,1813.0,1619.0,2673.0,1458.0,1459.0,1250.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,165.0,13.24,"Radial, Tubeless",5.0,392.0,17.0,17.0,kolkata,9
0,Hatchback,60000.0,Manual,2,Tata,Tata Indica,2011,2609,Aqua 1.3 Quadrajet BSIV,140000.0,2011,Third Party,Diesel,5.0,WB02,1248.0,11.0,8.0,7.0,11.0,7.0,18.4,75.0,190.0,Gray,In-Line Engine,4.0,4.0,SOHC,CRDI,No,No,3795.0,1695.0,1550.0,2470.0,1458.0,1459.0,1140.0,5.0,2 WD,Power,4.9,Ventilated Disc,Drum,136.0,22.39,"Tubeless, Radial",5.0,232.0,14.0,14.0,kolkata,8
0,Sedan,76932.0,Manual,1,Maruti,Maruti Swift Dzire,2014,10244,VXI,375000.0,2014,Third Party,Petrol,5.0,WB02,1197.0,15.0,10.0,9.0,24.0,8.0,22.41,88.5,113.0,Others,DDiS Diesel Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1458.0,1459.0,897.5,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,14.0,14.0,kolkata,9
0,SUV,60000.0,Automatic,1,MG,MG Hector,2020,7486,Sharp DCT,1400000.0,2020,Third Party,Petrol,5.0,WB08,1451.0,29.0,11.0,23.0,38.0,9.0,13.96,141.0,250.0,Others,1.5 L Turbocharged Intercooled,4.0,4.0,DOHC,MPFI,Yes,No,4655.0,1835.0,1760.0,2750.0,1458.0,1459.0,1800.0,6.0,Front-Wheel Drive,Power,5.6,Disc,Disc,165.0,12.36,Radial,5.0,587.0,17.0,17.0,kolkata,9
0,SUV,89912.0,Automatic,1,Maruti,Maruti Vitara Brezza,2019,6392,ZDi AMT,703000.0,2019,Comprehensive,Diesel,5.0,WB02,1248.0,15.0,11.0,12.0,25.0,9.0,24.3,88.5,200.0,Others,DDiS 200 Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,3995.0,1790.0,1640.0,2500.0,1458.0,1459.0,1195.0,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,172.0,12.36,"Tubeless, Radial",5.0,328.0,16.0,16.0,kolkata,9
0,Sedan,102813.0,Manual,1,Honda,Honda City,2014,1284,i DTEC SV,364000.0,2014,Comprehensive,Diesel,5.0,WB08,1498.0,17.0,10.0,5.0,22.0,3.0,26.0,98.6,200.0,Red,i DTEC Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1150.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Sedan,55155.0,Manual,1,Honda,Honda City,2015,1286,i DTEC V,450000.0,2015,Third Party,Diesel,5.0,WB02,1498.0,17.0,10.0,8.0,23.0,4.0,26.0,98.6,200.0,Silver,i DTEC Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1150.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Hatchback,70000.0,Manual,1,Hyundai,Hyundai Grand i10,2018,5602,1.2 Kappa Magna BSIV,392000.0,2018,Third Party,Petrol,5.0,WB24,1197.0,13.0,8.0,8.0,23.0,6.0,18.9,81.86,113.75,Maroon,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1100.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,kolkata,9
0,SUV,123153.0,Automatic,2,Toyota,Toyota Fortuner,2018,7618,2.8 4WD AT,2700000.0,2018,Comprehensive,Diesel,7.0,WB74,2755.0,31.0,12.0,19.0,35.0,10.0,15.04,174.5,450.0,Brown,1-GD FTV Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4795.0,1855.0,1835.0,2745.0,1458.0,1459.0,2280.0,6.0,Four-Wheel Drive,Power,5.8,Ventilated Disc,Ventilated Disc,157.3,12.14,"Tubeless, Radial",5.0,296.0,18.0,18.0,kolkata,9
0,Hatchback,40000.0,Manual,2,Hyundai,Hyundai i10,2013,1563,Asta,300000.0,2013,Third Party,Petrol,5.0,WB02,1197.0,12.0,10.0,10.0,17.0,7.0,20.36,78.9,111.8,Others,DOHC Kappa2 Engine,4.0,4.0,DOHC,MPFI,No,No,3565.0,1595.0,1550.0,2380.0,1400.0,1385.0,930.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,"Tubeless, Radial",4.0,225.0,13.0,13.0,kolkata,9
0,SUV,10830.0,Manual,1,Jeep,Jeep Compass,2021,8320,Model S Diesel BSVI,2475000.0,2021,Comprehensive,Diesel,5.0,WB02,1956.0,25.0,13.0,23.0,38.0,13.0,17.1,167.67,350.0,Technometgrn+Gryroof,2.0L Multijet Diesel,4.0,4.0,DOHC,CRDI,Yes,No,4405.0,1818.0,1640.0,2636.0,1458.0,1459.0,1650.0,6.0,4x2,Power,5.5,Disc,Disc,186.69,9.99,"Tubeless, Radial",5.0,408.0,18.0,18.0,kolkata,9
0,Sedan,50000.0,Manual,1,Hyundai,Hyundai Verna,2018,5968,VTVT 1.6 SX Option,860000.0,2018,Third Party,Petrol,5.0,WB08,1591.0,27.0,13.0,10.0,32.0,10.0,17.0,121.3,151.0,Others,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1248.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,11.31,Tubeless,4.0,480.0,16.0,16.0,kolkata,9
0,Sedan,64846.0,Automatic,2,Audi,Audi A4,2017,5705,35 TDI Premium Plus,2000000.0,2017,Comprehensive,Diesel,5.0,WB74,1968.0,23.0,13.0,14.0,34.0,10.0,18.25,187.74,400.0,White,TDI Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4726.0,1842.0,1427.0,2820.0,1572.0,1555.0,1640.0,7.0,Front-Wheel Drive,Power,5.8,Ventilated Disc,Disc,237.0,7.7,"Tubeless, Radial",4.0,480.0,17.0,17.0,kolkata,9
0,Sedan,49100.0,Automatic,1,Audi,Audi A6,2018,36,35 TDI,2850000.0,2018,Comprehensive,Diesel,5.0,WB02,1968.0,30.0,13.0,12.0,37.0,11.0,18.53,187.74,400.0,Black,In Line Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4933.0,1874.0,1455.0,2912.0,1627.0,1618.0,1735.0,7.0,Front-Wheel Drive,Power,5.95,Ventilated Disc,Ventilated Disc,232.0,8.4,"Tubeless, Radial",4.0,530.0,18.0,18.0,kolkata,9
0,Sedan,63950.0,Manual,1,Honda,Honda City,2014,1275,i VTEC SV,372000.0,2014,Comprehensive,Petrol,5.0,WB02,1497.0,17.0,10.0,5.0,22.0,3.0,17.4,117.3,145.0,Red,i VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1042.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Sedan,69273.0,Manual,1,Maruti,Maruti Swift Dzire,2014,10244,VXI,323000.0,2014,Comprehensive,Petrol,5.0,WB02,1197.0,15.0,10.0,9.0,24.0,8.0,22.41,88.5,113.0,Blue,DDiS Diesel Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1458.0,1459.0,897.5,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,14.0,14.0,kolkata,9
0,SUV,75865.0,Manual,1,Ford,Ford Ecosport,2014,901,1.0 Ecoboost Titanium,422000.0,2014,Comprehensive,Petrol,5.0,WB20,999.0,16.0,13.0,12.0,19.0,7.0,18.88,123.37,170.0,Others,Ecoboost Petrol Engine,3.0,4.0,DOHC,Direct Injection,Yes,No,3999.0,1765.0,1708.0,2520.0,1519.0,1524.0,1290.0,5.0,Front-Wheel Drive,Power,5.3,Ventilated Disc,Drum,190.0,11.0,"Tubeless, Radial",5.0,346.0,16.0,16.0,kolkata,9
0,MUV,4066.0,Manual,1,Kia,Kia Carens,2022,11098,Prestige Plus BSVI,1299000.0,2022,Comprehensive,Petrol,7.0,WB10,1353.0,17.0,12.0,8.0,34.0,11.0,16.37,113.42,144.0,Blue,Smartstream G1.5,4.0,4.0,DOHC,DPFi,No,No,4540.0,1800.0,1708.0,2780.0,1458.0,1459.0,1540.0,6.0,Two-Wheel Drive,Electric,5.2,Disc,Disc,153.98,12.36,"Tubeless, Radial",5.0,510.0,16.0,16.0,kolkata,9
0,SUV,67092.0,Manual,1,Kia,Kia Seltos,2019,9107,GTX,1052000.0,2019,Third Party,Petrol,5.0,WB24,1353.0,23.0,12.0,18.0,30.0,9.0,16.8,113.43,144.0,Black,SMARTSTREAM G1.5,4.0,4.0,DOHC,MPI,No,No,4315.0,1800.0,1645.0,2610.0,1458.0,1459.0,1485.0,6.0,Front-Wheel Drive,Electric,5.3,Disc,Disc,165.0,11.8,"Tubeless, Radial",5.0,433.0,17.0,17.0,kolkata,9
0,Hatchback,38000.0,Manual,1,Hyundai,Hyundai i20,2012,1481,Sportz 1.2,228000.0,2012,Comprehensive,Petrol,5.0,WB06,1197.0,14.0,10.0,10.0,21.0,7.0,18.6,81.83,114.7,Grey,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1066.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,Tubeless,5.0,295.0,16.0,16.0,kolkata,9
0,Sedan,78121.0,Manual,1,Hyundai,Hyundai Verna,2012,1825,1.6 CRDi EX MT,312000.0,2013,Third Party,Diesel,5.0,WB02,1582.0,11.0,9.0,6.0,13.0,5.0,22.32,126.3,259.9,Others,VGT CRDi Diesel Engine,4.0,4.0,DOHC,CRDI,No,No,4370.0,1700.0,1475.0,2570.0,1495.0,1502.0,1240.0,4.0,Front-Wheel Drive,Power,5.2,Disc,Disc,190.0,10.5,"Tubeless, Radial",4.0,465.0,15.0,15.0,kolkata,9
0,Sedan,99103.0,Manual,1,Honda,Honda Amaze,2014,1164,S i-Dtech,276000.0,2014,Third Party,Diesel,5.0,WB08,1498.0,15.0,11.0,5.0,18.0,5.0,25.8,98.6,200.0,Others,i-DTEC Diesel Engine,4.0,4.0,DOHC,MPFI,Yes,No,3990.0,1680.0,1505.0,2405.0,1458.0,1459.0,1055.0,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,170.0,17.0,"Tubeless, Radial",4.0,400.0,15.0,15.0,kolkata,9
0,Hatchback,40000.0,Manual,1,Tata,Tata Tiago,2016,2969,1.2 Revotron XT,300000.0,2016,Third Party,Petrol,5.0,WB06,1199.0,10.0,10.0,7.0,22.0,8.0,23.84,84.0,114.0,Blue,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,980.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,14.3,Tubeless,5.0,242.0,14.0,14.0,kolkata,9
0,SUV,9000.0,Manual,1,Hyundai,Hyundai Creta,2022,7699,SX Opt Diesel BSVI,1599000.0,2022,Comprehensive,Diesel,5.0,WB20,1493.0,27.0,13.0,18.0,30.0,11.0,19.23,113.45,250.0,Silver,1.5 L U2 CRDi Diesel,4.0,4.0,DOHC,CRDi,Yes,No,4300.0,1790.0,1635.0,2610.0,1458.0,1459.0,1585.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Disc,190.0,10.5,"Tubeless, Radial",5.0,400.0,17.0,17.0,kolkata,9
0,SUV,10100.0,Automatic,1,BMW,BMW X1,2020,6521,M Sport sDrive 20d,3499000.0,2020,Third Party,Diesel,5.0,WB06,1995.0,29.0,15.0,18.0,36.0,9.0,17.05,188.0,400.0,White,sDrive20d Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4439.0,1821.0,1612.0,2760.0,1561.0,1562.0,1550.0,8.0,Rear-Wheel Drive,Power,5.8,Disc,Disc,205.0,7.6,"Tubeless, Radial",5.0,505.0,17.0,17.0,kolkata,9
0,Hatchback,27119.0,Manual,1,Hyundai,Hyundai Grand i10,2018,5604,1.2 Kappa Sportz BSIV,425000.0,2018,Comprehensive,Petrol,5.0,WB02,1197.0,16.0,9.0,13.0,24.0,7.0,18.9,81.86,113.75,Silver,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1120.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,kolkata,9
0,SUV,10000.0,Automatic,1,Hyundai,Hyundai Venue,2022,7681,SX Plus Turbo DCT,1000000.0,2022,Third Party,Petrol,5.0,WB02,998.0,23.0,12.0,18.0,35.0,11.0,18.15,118.35,172.0,Others,Kappa 1.0 L Turbo GDi Petrol,3.0,4.0,DOHC,GDI,Yes,No,3995.0,1770.0,1605.0,2500.0,1458.0,1459.0,1440.0,7.0,Front-Wheel Drive,Electric,5.1,Disc,Drum,165.0,12.36,Radial,5.0,350.0,16.0,16.0,kolkata,9
0,MUV,57000.0,Manual,1,Honda,Honda Mobilio,2014,1363,S i-DTEC,399000.0,2014,Comprehensive,Diesel,7.0,WB02,1498.0,14.0,11.0,6.0,18.0,5.0,24.2,98.6,200.0,Grey,i-DTEC Engine,4.0,4.0,DOHC,PGM-FI,Yes,No,4386.0,1683.0,1603.0,2652.0,1458.0,1459.0,1231.0,5.0,Front-Wheel Drive,Power,5.4,Disc,Drum,165.0,14.0,"Tubeless, Radial",5.0,223.0,15.0,15.0,kolkata,9
0,Hatchback,38000.0,Manual,1,Hyundai,Hyundai Grand i10,2017,1549,Sportz,395000.0,2017,Comprehensive,Petrol,5.0,WB02,1197.0,12.0,9.0,9.0,17.0,4.0,18.9,82.0,114.0,Maroon,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,935.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,kolkata,9
0,SUV,50000.0,Automatic,1,Mahindra,Mahindra XUV500,2019,6362,W11 Option AT AWD,1350000.0,2019,Third Party,Diesel,7.0,WB02,2179.0,20.0,11.0,16.0,27.0,9.0,15.1,155.0,360.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1600.0,1600.0,1775.0,6.0,All-Wheel Drive,Power,5.6,Ventilated Disc,Disc,144.57,12.98,Tubeless,5.0,720.0,17.0,17.0,kolkata,9
0,Hatchback,70000.0,Manual,1,Ford,Ford Figo,2010,1039,Petrol ZXI,168000.0,2010,Third Party,Petrol,5.0,WB06,1196.0,10.0,8.0,6.0,13.0,4.0,15.6,70.0,102.0,Golden,Petrol Engine,4.0,4.0,DOHC,EFI,No,No,3795.0,1680.0,1427.0,2489.0,1458.0,1459.0,1075.0,5.0,Front Wheel Drive,Power,4.9,Ventilated Disc,Drum,148.0,14.8,"Tubeless, Radial",5.0,284.0,14.0,14.0,kolkata,9
0,SUV,40000.0,Automatic,2,Kia,Kia Seltos,2020,7122,GTX Plus DCT,1600000.0,2020,Third Party,Petrol,5.0,WB26,1353.0,24.0,14.0,20.0,34.0,10.0,16.5,138.08,242.0,Others,Smartstream G1.4,4.0,4.0,DOHC,GDI,Yes,No,4315.0,1800.0,1645.0,2610.0,1458.0,1459.0,1535.0,7.0,Front-Wheel Drive,Electric,5.3,Disc,Disc,165.0,11.8,"Tubeless, Radial",5.0,433.0,17.0,17.0,kolkata,9
0,SUV,10891.0,Manual,1,Mahindra,Mahindra Bolero Neo,2022,8506,N8 BSVI,978000.0,2022,Zero Dep,Diesel,7.0,WB18,1493.0,10.0,9.0,7.0,19.0,7.0,17.29,100.0,260.0,Green,mHAWk100,3.0,4.0,DOHC,MPFI,Yes,No,3995.0,1795.0,1817.0,2680.0,1458.0,1459.0,1505.0,5.0,RWD(with MTT),Power,5.35,Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,384.0,15.0,15.0,kolkata,9
0,Hatchback,29558.0,Manual,1,Tata,Tata Tiago,2021,7338,XE BSVI,415000.0,2021,Third Party,Petrol,5.0,WB06,1199.0,4.0,10.0,5.0,15.0,7.0,19.01,84.82,113.0,Red,1.2 L Revotron,3.0,4.0,DOHC,MPFI,No,No,3765.0,1677.0,1535.0,2400.0,1458.0,1459.0,935.0,5.0,Front-Wheel Drive,Electric,4.9,Disc,Drum,150.0,14.3,"Tubeless, Radial",5.0,242.0,14.0,14.0,kolkata,8
0,SUV,18000.0,Automatic,1,Jeep,Jeep Compass,2020,7320,2.0 Longitude AT,1700000.0,2020,Third Party,Diesel,5.0,WB66,1956.0,15.0,11.0,15.0,23.0,8.0,17.1,173.0,350.0,Red,2.0-Litre 4-Cyl Multijet II Engine,4.0,4.0,DOHC,CRDI,Yes,No,4395.0,1818.0,1640.0,2636.0,1458.0,1459.0,1551.0,9.0,All-Wheel Drive,Power,5.5,Disc,Disc,186.69,9.99,"Radial, Tubeless",5.0,408.0,17.0,17.0,kolkata,9
0,Hatchback,29412.0,Manual,1,Maruti,Maruti Baleno,2018,3969,1.2 Zeta,489000.0,2018,Third Party,Petrol,5.0,WB02,1197.0,13.0,12.0,13.0,27.0,8.0,21.4,83.1,115.0,Blue,VVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,180.0,12.36,"Tubeless, Radial",5.0,339.0,16.0,16.0,kolkata,9
0,Hatchback,59037.0,Manual,1,Hyundai,Hyundai Grand i10,2015,1551,CRDi Era,287000.0,2015,Third Party,Diesel,5.0,WB20,1120.0,8.0,8.0,3.0,13.0,7.0,24.0,70.0,160.0,Yellow,U2 CRDi Diesel Engine,3.0,4.0,DOHC,CRDi,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1025.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,157.0,15.6,Tubeless,5.0,256.0,14.0,14.0,kolkata,8
0,Sedan,10000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2022,8373,C 220d BSVI,5300000.0,2022,Third Party,Diesel,5.0,WB26,1993.0,29.0,16.0,19.0,38.0,12.0,23.0,197.13,440.0,Others,OM654M,4.0,4.0,DOHC,Unknown,Yes,No,4751.0,2033.0,1437.0,2865.0,1458.0,1459.0,1615.0,9.0,Front-Wheel Drive,Power,5.61,Disc,Disc,245.0,7.3,"Tubeless, Radial",5.0,540.0,17.0,17.0,kolkata,9
0,SUV,73072.0,Automatic,1,Tata,Tata Nexon,2020,7399,XZA Plus (O) AMT Diesel,951000.0,2020,Third Party,Diesel,5.0,WB18,1497.0,22.0,13.0,13.0,26.0,9.0,22.07,108.49,260.0,Green,1.5l Turbocharged Revotorq Engine,4.0,4.0,DOHC,MPFI,Yes,No,3993.0,1811.0,1606.0,2498.0,1458.0,1459.0,1270.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.19,11.64,"Tubeless, Radial",5.0,350.0,16.0,16.0,kolkata,9
0,Hatchback,37100.0,Manual,2,Maruti,Maruti Wagon R,2014,6740,VXI,255000.0,2014,Comprehensive,Petrol,5.0,WB06,998.0,9.0,9.0,5.0,25.0,6.0,21.79,67.05,90.0,Golden,K10B Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3655.0,1620.0,1675.0,2435.0,1458.0,1459.0,815.0,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,152.0,18.6,"Tubeless, Radial",5.0,341.0,13.0,13.0,kolkata,9
0,Hatchback,47606.0,Manual,1,Maruti,Maruti Alto 800,2013,7073,LXI,179000.0,2013,Third Party,Petrol,5.0,WB02,796.0,5.0,6.0,4.0,13.0,7.0,22.05,47.33,69.0,Blue,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,755.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,kolkata,8
0,SUV,30000.0,Manual,1,Hyundai,Hyundai Creta,2019,1442,1.6 CRDi SX,1350000.0,2019,Third Party,Diesel,5.0,WB02,1582.0,20.0,10.0,16.0,23.0,9.0,19.67,126.2,259.9,Others,U2 CRDI VGT Engine,4.0,4.0,DOHC,CRDi,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,16.0,16.0,kolkata,9
0,Hatchback,80000.0,Automatic,1,Maruti,Maruti Celerio,2015,3982,VXI AT,300000.0,2015,Third Party,Petrol,5.0,WB26,998.0,10.0,9.0,5.0,13.0,7.0,23.1,67.04,90.0,Others,K10B Engine,3.0,4.0,DOHC,MPFI,No,No,3715.0,1635.0,1565.0,2425.0,1420.0,1410.0,840.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,150.0,15.05,"Tubeless, Radial",5.0,235.0,14.0,14.0,kolkata,8
0,Sedan,40000.0,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2013,4700,C 220 CDI Avantgarde,900000.0,2013,Third Party,Diesel,5.0,WB02,2143.0,23.0,13.0,16.0,27.0,8.0,19.27,170.0,400.0,Others,In-Line Engine,4.0,4.0,DOHC,CRDi,Yes,No,4686.0,2020.0,1442.0,2840.0,1588.0,1570.0,1655.0,7.0,Rear-Wheel Drive,Power,5.61,Disc,Disc,233.0,7.4,"Tubeless, Radial",4.0,480.0,17.0,17.0,kolkata,9
0,SUV,27000.0,Manual,1,Jeep,Jeep Compass,2019,6600,2.0 Limited Plus BSIV,1550000.0,2019,Third Party,Diesel,5.0,WB94,1956.0,15.0,12.0,18.0,24.0,8.0,17.1,170.63,350.0,Red,2.0-Litre 4-Cyl Multijet II Engine,4.0,4.0,DOHC,CRDI,Yes,No,4395.0,1818.0,1640.0,2636.0,1458.0,1459.0,1562.0,6.0,Four-Wheel Drive,Power,5.5,Disc,Disc,186.69,9.99,"Radial, Tubeless",5.0,408.0,18.0,18.0,kolkata,9
0,SUV,80000.0,Manual,1,Mahindra,Mahindra XUV500,2019,6359,W11 Option BSIV,1350000.0,2019,Third Party,Diesel,7.0,WB02,2179.0,20.0,11.0,16.0,27.0,9.0,15.1,152.87,360.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1600.0,1600.0,1725.0,6.0,Front-Wheel Drive,Power,5.6,Ventilated Disc,Disc,185.0,10.0,Tubeless,5.0,720.0,17.0,17.0,kolkata,9
0,Sedan,30000.0,Manual,1,Tata,Tata Zest,2015,3017,Revotron 1.2 XT,325000.0,2015,Third Party,Petrol,5.0,WB02,1193.0,14.0,10.0,10.0,26.0,10.0,17.57,88.7,140.0,Others,Revotron Engine,4.0,2.0,SOHC,MPFI,Yes,No,3995.0,1706.0,1570.0,2470.0,1458.0,1459.0,1115.0,5.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.0,17.0,"Tubeless, Radial",4.0,390.0,15.0,15.0,kolkata,9
